y,x,street_count,highway,ref,geometry
-11.9809547,-77.0508158,3,N/A,N/A,POINT (-77.0508158 -11.9809547)
-11.9817246,-77.0501218,3,N/A,N/A,POINT (-77.0501218 -11.9817246)
-11.9814899,-77.0490407,5,N/A,N/A,POINT (-77.0490407 -11.9814899)
-11.9781755,-77.0499287,3,N/A,N/A,POINT (-77.0499287 -11.9781755)
-11.9796441,-77.0522578,4,N/A,N/A,POINT (-77.0522578 -11.9796441)
-11.9785473,-77.0490206,3,N/A,N/A,POINT (-77.0490206 -11.9785473)
-11.9816418,-77.0526509,3,N/A,N/A,POINT (-77.0526509 -11.9816418)
-11.9821381,-77.051358,3,N/A,N/A,POINT (-77.051358 -11.9821381)
-11.9829656,-77.0481599,4,N/A,N/A,POINT (-77.0481599 -11.9829656)
-11.9810487,-77.0474462,3,N/A,N/A,POINT (-77.0474462 -11.9810487)
-11.9792672,-77.0474684,3,N/A,N/A,POINT (-77.0474684 -11.9792672)
-11.9799632,-77.0516541,3,N/A,N/A,POINT (-77.0516541 -11.9799632)
-11.9801341,-77.0505616,3,N/A,N/A,POINT (-77.0505616 -11.9801341)
-11.9779807,-77.0491913,3,N/A,N/A,POINT (-77.0491913 -11.9779807)
-11.980829,-77.0470359,3,N/A,N/A,POINT (-77.0470359 -11.980829)
-11.9789943,-77.0499378,3,N/A,N/A,POINT (-77.0499378 -11.9789943)
-11.9803574,-77.0486996,3,N/A,N/A,POINT (-77.0486996 -11.9803574)
-11.9770417,-77.0478446,3,N/A,N/A,POINT (-77.0478446 -11.9770417)
-11.9801409,-77.0462413,3,N/A,N/A,POINT (-77.0462413 -11.9801409)
-11.9795718,-77.0502539,3,N/A,N/A,POINT (-77.0502539 -11.9795718)
-11.9826394,-77.0469988,3,N/A,N/A,POINT (-77.0469988 -11.9826394)
-11.9814207,-77.0490634,4,N/A,N/A,POINT (-77.0490634 -11.9814207)
-11.9784362,-77.0498529,3,N/A,N/A,POINT (-77.0498529 -11.9784362)
-11.9809831,-77.0474636,3,N/A,N/A,POINT (-77.0474636 -11.9809831)
-11.9818492,-77.0505563,4,N/A,N/A,POINT (-77.0505563 -11.9818492)
-11.9803909,-77.0471648,3,N/A,N/A,POINT (-77.0471648 -11.9803909)
-11.983683,-77.04573,3,N/A,N/A,POINT (-77.04573 -11.983683)
-11.9817597,-77.0456693,4,N/A,N/A,POINT (-77.0456693 -11.9817597)
-11.9773332,-77.0488911,3,N/A,N/A,POINT (-77.0488911 -11.9773332)
-11.9827449,-77.0536101,4,N/A,N/A,POINT (-77.0536101 -11.9827449)
-11.9845612,-77.0451764,3,N/A,N/A,POINT (-77.0451764 -11.9845612)
-11.9782663,-77.0473056,3,N/A,N/A,POINT (-77.0473056 -11.9782663)
-11.9786039,-77.0485173,3,N/A,N/A,POINT (-77.0485173 -11.9786039)
-11.9815184,-77.0473927,3,N/A,N/A,POINT (-77.0473927 -11.9815184)
-11.9817853,-77.0520908,4,N/A,N/A,POINT (-77.0520908 -11.9817853)
-11.9778488,-77.0487394,4,N/A,N/A,POINT (-77.0487394 -11.9778488)
-11.9830856,-77.0468755,3,N/A,N/A,POINT (-77.0468755 -11.9830856)
-11.9832615,-77.0458489,3,N/A,N/A,POINT (-77.0458489 -11.9832615)
-11.9815172,-77.0468454,3,N/A,N/A,POINT (-77.0468454 -11.9815172)
-11.9820359,-77.0539023,3,N/A,N/A,POINT (-77.0539023 -11.9820359)
-11.9821046,-77.0532842,3,N/A,N/A,POINT (-77.0532842 -11.9821046)
-11.9826489,-77.0487038,3,N/A,N/A,POINT (-77.0487038 -11.9826489)
-11.9807077,-77.0499217,3,N/A,N/A,POINT (-77.0499217 -11.9807077)
-11.9835065,-77.0467137,3,N/A,N/A,POINT (-77.0467137 -11.9835065)
-11.9768962,-77.0473554,4,N/A,N/A,POINT (-77.0473554 -11.9768962)
-11.9821834,-77.0471983,3,N/A,N/A,POINT (-77.0471983 -11.9821834)
-11.9782825,-77.0466861,3,N/A,N/A,POINT (-77.0466861 -11.9782825)
-11.9819438,-77.0489123,3,N/A,N/A,POINT (-77.0489123 -11.9819438)
-11.9743586,-77.0494659,4,N/A,N/A,POINT (-77.0494659 -11.9743586)
-11.9711891,-77.0477659,3,N/A,N/A,POINT (-77.0477659 -11.9711891)
-11.9737855,-77.047016,4,N/A,N/A,POINT (-77.047016 -11.9737855)
-11.9714612,-77.0421015,4,N/A,N/A,POINT (-77.0421015 -11.9714612)
-11.9750051,-77.0478063,3,N/A,N/A,POINT (-77.0478063 -11.9750051)
-11.9752641,-77.0532627,3,N/A,N/A,POINT (-77.0532627 -11.9752641)
-11.9772849,-77.0491142,3,N/A,N/A,POINT (-77.0491142 -11.9772849)
-11.9763305,-77.0515082,3,N/A,N/A,POINT (-77.0515082 -11.9763305)
-11.9734427,-77.0497337,4,N/A,N/A,POINT (-77.0497337 -11.9734427)
-11.9749654,-77.0513081,4,N/A,N/A,POINT (-77.0513081 -11.9749654)
-11.97513,-77.048254,3,N/A,N/A,POINT (-77.048254 -11.97513)
-11.9727892,-77.0491707,3,N/A,N/A,POINT (-77.0491707 -11.9727892)
-11.9742527,-77.0468762,3,N/A,N/A,POINT (-77.0468762 -11.9742527)
-11.9754422,-77.0511729,3,N/A,N/A,POINT (-77.0511729 -11.9754422)
-11.9752593,-77.0487127,3,N/A,N/A,POINT (-77.0487127 -11.9752593)
-11.9757584,-77.0505382,3,N/A,N/A,POINT (-77.0505382 -11.9757584)
-11.9731341,-77.0447189,3,N/A,N/A,POINT (-77.0447189 -11.9731341)
-11.9754304,-77.0524407,3,N/A,N/A,POINT (-77.0524407 -11.9754304)
-11.9738389,-77.0476277,3,N/A,N/A,POINT (-77.0476277 -11.9738389)
-11.9761388,-77.0459088,1,N/A,N/A,POINT (-77.0459088 -11.9761388)
-11.973889,-77.0520285,3,N/A,N/A,POINT (-77.0520285 -11.973889)
-11.9739011,-77.0496138,3,N/A,N/A,POINT (-77.0496138 -11.9739011)
-11.9742935,-77.0452698,3,N/A,N/A,POINT (-77.0452698 -11.9742935)
-11.9758946,-77.0510402,3,N/A,N/A,POINT (-77.0510402 -11.9758946)
-11.9723352,-77.0500511,1,N/A,N/A,POINT (-77.0500511 -11.9723352)
-11.9704593,-77.0409944,3,N/A,N/A,POINT (-77.0409944 -11.9704593)
-11.9737303,-77.0450559,4,N/A,N/A,POINT (-77.0450559 -11.9737303)
-11.9723168,-77.0474556,3,N/A,N/A,POINT (-77.0474556 -11.9723168)
-11.9710382,-77.0473318,3,N/A,N/A,POINT (-77.0473318 -11.9710382)
-11.9765115,-77.0521134,3,N/A,N/A,POINT (-77.0521134 -11.9765115)
-11.9724954,-77.0463887,3,N/A,N/A,POINT (-77.0463887 -11.9724954)
-11.9725612,-77.0499937,4,N/A,N/A,POINT (-77.0499937 -11.9725612)
-11.9748734,-77.0473306,3,N/A,N/A,POINT (-77.0473306 -11.9748734)
-11.9729362,-77.0514932,3,N/A,N/A,POINT (-77.0514932 -11.9729362)
-11.9750664,-77.0525487,4,N/A,N/A,POINT (-77.0525487 -11.9750664)
-11.9737794,-77.049141,3,N/A,N/A,POINT (-77.049141 -11.9737794)
-11.9749406,-77.0514263,3,N/A,N/A,POINT (-77.0514263 -11.9749406)
-11.9757402,-77.0469496,3,N/A,N/A,POINT (-77.0469496 -11.9757402)
-11.9706696,-77.0469366,3,N/A,N/A,POINT (-77.0469366 -11.9706696)
-11.9739489,-77.0475933,4,N/A,N/A,POINT (-77.0475933 -11.9739489)
-11.9745682,-77.0526938,3,N/A,N/A,POINT (-77.0526938 -11.9745682)
-11.973952,-77.0515943,3,N/A,N/A,POINT (-77.0515943 -11.973952)
-11.9749227,-77.0493082,4,N/A,N/A,POINT (-77.0493082 -11.9749227)
-11.9755158,-77.0496279,3,N/A,N/A,POINT (-77.0496279 -11.9755158)
-11.9768798,-77.0520081,3,N/A,N/A,POINT (-77.0520081 -11.9768798)
-11.9756007,-77.0517176,3,N/A,N/A,POINT (-77.0517176 -11.9756007)
-11.972368,-77.0459344,3,N/A,N/A,POINT (-77.0459344 -11.972368)
-11.9744143,-77.0514689,3,N/A,N/A,POINT (-77.0514689 -11.9744143)
-11.9735462,-77.051707,3,N/A,N/A,POINT (-77.051707 -11.9735462)
-11.9776821,-77.0505125,4,N/A,N/A,POINT (-77.0505125 -11.9776821)
-11.975348,-77.0456541,3,N/A,N/A,POINT (-77.0456541 -11.975348)
-11.9715378,-77.0420202,4,N/A,N/A,POINT (-77.0420202 -11.9715378)
-11.9771632,-77.0486594,4,N/A,N/A,POINT (-77.0486594 -11.9771632)
-11.9735877,-77.0527887,3,N/A,N/A,POINT (-77.0527887 -11.9735877)
-11.9751694,-77.0529034,3,N/A,N/A,POINT (-77.0529034 -11.9751694)
-11.9759795,-77.0516004,3,N/A,N/A,POINT (-77.0516004 -11.9759795)
-11.9726935,-77.04534,4,N/A,N/A,POINT (-77.04534 -11.9726935)
-11.9755116,-77.0537696,1,N/A,N/A,POINT (-77.0537696 -11.9755116)
-11.9744135,-77.0474678,3,N/A,N/A,POINT (-77.0474678 -11.9744135)
-11.9746983,-77.0467428,3,N/A,N/A,POINT (-77.0467428 -11.9746983)
-11.9769075,-77.0477456,3,N/A,N/A,POINT (-77.0477456 -11.9769075)
-11.9721058,-77.0485275,3,N/A,N/A,POINT (-77.0485275 -11.9721058)
-11.9732186,-77.0471857,4,N/A,N/A,POINT (-77.0471857 -11.9732186)
-11.973261,-77.0451702,4,N/A,N/A,POINT (-77.0451702 -11.973261)
-11.9718679,-77.04759,3,N/A,N/A,POINT (-77.04759 -11.9718679)
-11.9748702,-77.051338,4,N/A,N/A,POINT (-77.051338 -11.9748702)
-11.9753497,-77.0536651,3,N/A,N/A,POINT (-77.0536651 -11.9753497)
-11.9733221,-77.0492715,4,N/A,N/A,POINT (-77.0492715 -11.9733221)
-11.9752895,-77.0470753,3,N/A,N/A,POINT (-77.0470753 -11.9752895)
-11.9724652,-77.0496417,1,N/A,N/A,POINT (-77.0496417 -11.9724652)
-11.9744572,-77.0494344,4,N/A,N/A,POINT (-77.0494344 -11.9744572)
-11.9731568,-77.0452053,4,N/A,N/A,POINT (-77.0452053 -11.9731568)
-11.9761401,-77.0522183,3,N/A,N/A,POINT (-77.0522183 -11.9761401)
-11.9726279,-77.0468568,3,N/A,N/A,POINT (-77.0468568 -11.9726279)
-11.9761818,-77.0468368,3,N/A,N/A,POINT (-77.0468368 -11.9761818)
-11.9729931,-77.0498691,3,N/A,N/A,POINT (-77.0498691 -11.9729931)
-11.9727663,-77.0473211,4,N/A,N/A,POINT (-77.0473211 -11.9727663)
-11.9739195,-77.0474898,4,N/A,N/A,POINT (-77.0474898 -11.9739195)
-11.975392,-77.0491692,4,N/A,N/A,POINT (-77.0491692 -11.975392)
-11.9748696,-77.0455511,3,N/A,N/A,POINT (-77.0455511 -11.9748696)
-11.9734665,-77.0516571,3,N/A,N/A,POINT (-77.0516571 -11.9734665)
-11.9756393,-77.0500853,3,N/A,N/A,POINT (-77.0500853 -11.9756393)
-11.9736674,-77.0470513,4,N/A,N/A,POINT (-77.0470513 -11.9736674)
-11.9770362,-77.0482058,3,N/A,N/A,POINT (-77.0482058 -11.9770362)
-11.9775481,-77.050033,3,N/A,N/A,POINT (-77.050033 -11.9775481)
-11.9757808,-77.0523283,3,N/A,N/A,POINT (-77.0523283 -11.9757808)
-11.9705538,-77.0464717,3,N/A,N/A,POINT (-77.0464717 -11.9705538)
-11.9742313,-77.0490137,3,N/A,N/A,POINT (-77.0490137 -11.9742313)
-11.9748385,-77.0472173,3,N/A,N/A,POINT (-77.0472173 -11.9748385)
-11.9771057,-77.0527316,3,N/A,N/A,POINT (-77.0527316 -11.9771057)
-11.9768059,-77.0473837,3,N/A,N/A,POINT (-77.0473837 -11.9768059)
-11.9722387,-77.0454728,3,N/A,N/A,POINT (-77.0454728 -11.9722387)
-11.9731916,-77.0516896,3,N/A,N/A,POINT (-77.0516896 -11.9731916)
-11.9749924,-77.0514147,3,N/A,N/A,POINT (-77.0514147 -11.9749924)
-11.970373,-77.0410792,3,N/A,N/A,POINT (-77.0410792 -11.970373)
-11.9767782,-77.0472999,3,N/A,N/A,POINT (-77.0472999 -11.9767782)
-11.9745265,-77.0452288,3,N/A,N/A,POINT (-77.0452288 -11.9745265)
-11.9700762,-77.0436262,3,N/A,N/A,POINT (-77.0436262 -11.9700762)
-11.984317,-77.0407887,3,N/A,N/A,POINT (-77.0407887 -11.984317)
-11.9836863,-77.0390891,3,N/A,N/A,POINT (-77.0390891 -11.9836863)
-11.9813278,-77.0392541,3,N/A,N/A,POINT (-77.0392541 -11.9813278)
-11.982642,-77.0405094,3,N/A,N/A,POINT (-77.0405094 -11.982642)
-11.9840654,-77.0403685,3,N/A,N/A,POINT (-77.0403685 -11.9840654)
-11.9813883,-77.0428193,3,N/A,N/A,POINT (-77.0428193 -11.9813883)
-11.9797642,-77.0397126,3,N/A,N/A,POINT (-77.0397126 -11.9797642)
-11.9784135,-77.0439635,3,N/A,N/A,POINT (-77.0439635 -11.9784135)
-11.9786455,-77.0397027,3,N/A,N/A,POINT (-77.0397027 -11.9786455)
-11.985321,-77.0403707,3,N/A,N/A,POINT (-77.0403707 -11.985321)
-11.9817264,-77.0437844,3,N/A,N/A,POINT (-77.0437844 -11.9817264)
-11.9776831,-77.0379811,4,N/A,N/A,POINT (-77.0379811 -11.9776831)
-11.9830118,-77.041795,3,N/A,N/A,POINT (-77.041795 -11.9830118)
-11.9813246,-77.0443517,4,N/A,N/A,POINT (-77.0443517 -11.9813246)
-11.9821706,-77.0436432,4,N/A,N/A,POINT (-77.0436432 -11.9821706)
-11.9791022,-77.0374196,3,N/A,N/A,POINT (-77.0374196 -11.9791022)
-11.9728837,-77.0442263,4,N/A,N/A,POINT (-77.0442263 -11.9728837)
-11.9762377,-77.0383853,3,N/A,N/A,POINT (-77.0383853 -11.9762377)
-11.9841933,-77.0403289,3,N/A,N/A,POINT (-77.0403289 -11.9841933)
-11.9794395,-77.0378865,3,N/A,N/A,POINT (-77.0378865 -11.9794395)
-11.9718573,-77.0416551,3,N/A,N/A,POINT (-77.0416551 -11.9718573)
-11.9773874,-77.0390396,3,N/A,N/A,POINT (-77.0390396 -11.9773874)
-11.9836022,-77.0405118,3,N/A,N/A,POINT (-77.0405118 -11.9836022)
-11.9761483,-77.0380712,3,N/A,N/A,POINT (-77.0380712 -11.9761483)
-11.98251,-77.0435044,3,N/A,N/A,POINT (-77.0435044 -11.98251)
-11.9794088,-77.0458803,4,N/A,N/A,POINT (-77.0458803 -11.9794088)
-11.9698374,-77.0445762,3,N/A,N/A,POINT (-77.0445762 -11.9698374)
-11.9845328,-77.0378896,3,N/A,N/A,POINT (-77.0378896 -11.9845328)
-11.978666,-77.0386284,3,N/A,N/A,POINT (-77.0386284 -11.978666)
-11.974648,-77.0379431,3,N/A,N/A,POINT (-77.0379431 -11.974648)
-11.9776157,-77.0454662,3,N/A,N/A,POINT (-77.0454662 -11.9776157)
-11.9832667,-77.0392753,3,N/A,N/A,POINT (-77.0392753 -11.9832667)
-11.9802252,-77.043652,3,N/A,N/A,POINT (-77.043652 -11.9802252)
-11.9742126,-77.0371425,4,N/A,N/A,POINT (-77.0371425 -11.9742126)
-11.9799539,-77.0377401,3,N/A,N/A,POINT (-77.0377401 -11.9799539)
-11.9823399,-77.0428255,3,N/A,N/A,POINT (-77.0428255 -11.9823399)
-11.9707756,-77.0406432,3,N/A,N/A,POINT (-77.0406432 -11.9707756)
-11.9786557,-77.0375811,3,N/A,N/A,POINT (-77.0375811 -11.9786557)
-11.9725642,-77.0429907,3,N/A,N/A,POINT (-77.0429907 -11.9725642)
-11.9754677,-77.0372894,3,N/A,N/A,POINT (-77.0372894 -11.9754677)
-11.9818299,-77.0393036,3,N/A,N/A,POINT (-77.0393036 -11.9818299)
-11.98241,-77.0430765,3,N/A,N/A,POINT (-77.0430765 -11.98241)
-11.9810846,-77.0399985,3,N/A,N/A,POINT (-77.0399985 -11.9810846)
-11.9782061,-77.0398248,3,N/A,N/A,POINT (-77.0398248 -11.9782061)
-11.9786448,-77.0431027,3,N/A,N/A,POINT (-77.0431027 -11.9786448)
-11.9778781,-77.0404207,3,N/A,N/A,POINT (-77.0404207 -11.9778781)
-11.9721379,-77.042751,4,N/A,N/A,POINT (-77.042751 -11.9721379)
-11.9751697,-77.0369252,1,N/A,N/A,POINT (-77.0369252 -11.9751697)
-11.9696664,-77.0426567,3,N/A,N/A,POINT (-77.0426567 -11.9696664)
-11.9835691,-77.0386694,3,N/A,N/A,POINT (-77.0386694 -11.9835691)
-11.983165,-77.0406688,3,N/A,N/A,POINT (-77.0406688 -11.983165)
-11.979936,-77.039666,3,N/A,N/A,POINT (-77.039666 -11.979936)
-11.9685342,-77.0446491,3,N/A,N/A,POINT (-77.0446491 -11.9685342)
-11.9711642,-77.0409881,3,N/A,N/A,POINT (-77.0409881 -11.9711642)
-11.97928,-77.0454436,4,N/A,N/A,POINT (-77.0454436 -11.97928)
-11.981776,-77.0391201,4,N/A,N/A,POINT (-77.0391201 -11.981776)
-11.9791924,-77.0417065,4,N/A,N/A,POINT (-77.0417065 -11.9791924)
-11.9792187,-77.0408158,3,N/A,N/A,POINT (-77.0408158 -11.9792187)
-11.9826656,-77.0422605,3,N/A,N/A,POINT (-77.0422605 -11.9826656)
-11.9745876,-77.0367241,3,N/A,N/A,POINT (-77.0367241 -11.9745876)
-11.9787954,-77.0409258,3,N/A,N/A,POINT (-77.0409258 -11.9787954)
-11.9825432,-77.0449777,3,N/A,N/A,POINT (-77.0449777 -11.9825432)
-11.9743422,-77.0371001,3,N/A,N/A,POINT (-77.0371001 -11.9743422)
-11.9806345,-77.0404079,3,N/A,N/A,POINT (-77.0404079 -11.9806345)
-11.9804618,-77.039513,4,N/A,N/A,POINT (-77.039513 -11.9804618)
-11.977057,-77.0353582,3,N/A,N/A,POINT (-77.0353582 -11.977057)
-11.9816763,-77.0420882,3,N/A,N/A,POINT (-77.0420882 -11.9816763)
-11.982389,-77.0396246,3,N/A,N/A,POINT (-77.0396246 -11.982389)
-11.9820194,-77.0416775,3,N/A,N/A,POINT (-77.0416775 -11.9820194)
-11.9808682,-77.0444906,3,N/A,N/A,POINT (-77.0444906 -11.9808682)
-11.9779174,-77.0388701,4,N/A,N/A,POINT (-77.0388701 -11.9779174)
-11.9717949,-77.0424245,3,N/A,N/A,POINT (-77.0424245 -11.9717949)
-11.980433,-77.0431035,3,N/A,N/A,POINT (-77.0431035 -11.980433)
-11.9724214,-77.0443559,3,N/A,N/A,POINT (-77.0443559 -11.9724214)
-11.9766762,-77.0382596,4,N/A,N/A,POINT (-77.0382596 -11.9766762)
-11.9747239,-77.0370612,3,N/A,N/A,POINT (-77.0370612 -11.9747239)
-11.9800986,-77.0419237,3,N/A,N/A,POINT (-77.0419237 -11.9800986)
-11.9707769,-77.0414473,3,N/A,N/A,POINT (-77.0414473 -11.9707769)
-11.9763287,-77.0370233,3,N/A,N/A,POINT (-77.0370233 -11.9763287)
-11.9824182,-77.0445225,4,N/A,N/A,POINT (-77.0445225 -11.9824182)
-11.9697173,-77.043286,3,N/A,N/A,POINT (-77.043286 -11.9697173)
-11.9775504,-77.0452436,3,N/A,N/A,POINT (-77.0452436 -11.9775504)
-11.9811351,-77.0419219,3,N/A,N/A,POINT (-77.0419219 -11.9811351)
-11.9807529,-77.0405657,4,N/A,N/A,POINT (-77.0405657 -11.9807529)
-11.9834917,-77.0400897,3,N/A,N/A,POINT (-77.0400897 -11.9834917)
-11.9734365,-77.0434723,1,N/A,N/A,POINT (-77.0434723 -11.9734365)
-11.9808624,-77.0412207,4,N/A,N/A,POINT (-77.0412207 -11.9808624)
-11.9774821,-77.0390159,3,N/A,N/A,POINT (-77.0390159 -11.9774821)
-11.9833497,-77.0412963,3,N/A,N/A,POINT (-77.0412963 -11.9833497)
-11.9752122,-77.0373666,3,N/A,N/A,POINT (-77.0373666 -11.9752122)
-11.9795268,-77.0463102,3,N/A,N/A,POINT (-77.0463102 -11.9795268)
-11.9718046,-77.0431308,3,N/A,N/A,POINT (-77.0431308 -11.9718046)
-11.9774174,-77.0370047,3,N/A,N/A,POINT (-77.0370047 -11.9774174)
-11.9776954,-77.0361362,3,N/A,N/A,POINT (-77.0361362 -11.9776954)
-11.9789974,-77.0364115,1,N/A,N/A,POINT (-77.0364115 -11.9789974)
-11.9812647,-77.0439118,3,N/A,N/A,POINT (-77.0439118 -11.9812647)
-11.9816426,-77.0452345,3,N/A,N/A,POINT (-77.0452345 -11.9816426)
-11.9746947,-77.0376609,3,N/A,N/A,POINT (-77.0376609 -11.9746947)
-11.979014,-77.041681,3,N/A,N/A,POINT (-77.041681 -11.979014)
-11.9697703,-77.0439356,3,N/A,N/A,POINT (-77.0439356 -11.9697703)
-11.9804794,-77.0445999,3,N/A,N/A,POINT (-77.0445999 -11.9804794)
-11.9850241,-77.0415335,1,N/A,N/A,POINT (-77.0415335 -11.9850241)
-11.9798893,-77.037756,3,N/A,N/A,POINT (-77.037756 -11.9798893)
-11.9781693,-77.0378233,3,N/A,N/A,POINT (-77.0378233 -11.9781693)
-11.9809116,-77.0393785,4,N/A,N/A,POINT (-77.0393785 -11.9809116)
-11.9815916,-77.041783,3,N/A,N/A,POINT (-77.041783 -11.9815916)
-11.982226,-77.038992,4,N/A,N/A,POINT (-77.038992 -11.982226)
-11.9820983,-77.0419599,3,N/A,N/A,POINT (-77.0419599 -11.9820983)
-11.9722225,-77.0426668,4,N/A,N/A,POINT (-77.0426668 -11.9722225)
-11.9783812,-77.038725,3,N/A,N/A,POINT (-77.038725 -11.9783812)
-11.9808846,-77.0410419,3,N/A,N/A,POINT (-77.0410419 -11.9808846)
-11.9809637,-77.0395652,3,N/A,N/A,POINT (-77.0395652 -11.9809637)
-11.9783916,-77.0448401,3,N/A,N/A,POINT (-77.0448401 -11.9783916)
-11.9813419,-77.040883,3,N/A,N/A,POINT (-77.040883 -11.9813419)
-11.97876,-77.0418386,3,N/A,N/A,POINT (-77.0418386 -11.97876)
-11.9809884,-77.0449182,3,N/A,N/A,POINT (-77.0449182 -11.9809884)
-11.9777431,-77.0399534,4,N/A,N/A,POINT (-77.0399534 -11.9777431)
-11.9812014,-77.0439319,3,N/A,N/A,POINT (-77.0439319 -11.9812014)
-11.9711191,-77.0417713,3,N/A,N/A,POINT (-77.0417713 -11.9711191)
-11.9764185,-77.0372823,3,N/A,N/A,POINT (-77.0372823 -11.9764185)
-11.9841874,-77.0385221,3,N/A,N/A,POINT (-77.0385221 -11.9841874)
-11.9684472,-77.0445074,1,N/A,N/A,POINT (-77.0445074 -11.9684472)
-11.9768865,-77.0363742,3,N/A,N/A,POINT (-77.0363742 -11.9768865)
-11.9790687,-77.044669,3,N/A,N/A,POINT (-77.044669 -11.9790687)
-11.9772948,-77.0362492,3,N/A,N/A,POINT (-77.0362492 -11.9772948)
-11.981207,-77.0404367,3,N/A,N/A,POINT (-77.0404367 -11.981207)
-11.9829128,-77.0414338,3,N/A,N/A,POINT (-77.0414338 -11.9829128)
-11.9772963,-77.0365474,3,N/A,N/A,POINT (-77.0365474 -11.9772963)
-11.9817639,-77.0407621,3,N/A,N/A,POINT (-77.0407621 -11.9817639)
-11.981652,-77.0386655,3,N/A,N/A,POINT (-77.0386655 -11.981652)
-11.9783659,-77.0376633,3,N/A,N/A,POINT (-77.0376633 -11.9783659)
-11.9777735,-77.0364034,3,N/A,N/A,POINT (-77.0364034 -11.9777735)
-11.9819595,-77.0397449,3,N/A,N/A,POINT (-77.0397449 -11.9819595)
-11.9734304,-77.041793,3,N/A,N/A,POINT (-77.041793 -11.9734304)
-11.9785872,-77.0402124,3,N/A,N/A,POINT (-77.0402124 -11.9785872)
-11.978076,-77.045889,3,N/A,N/A,POINT (-77.045889 -11.978076)
-11.9686411,-77.0436867,1,N/A,N/A,POINT (-77.0436867 -11.9686411)
-11.9779341,-77.044708,3,N/A,N/A,POINT (-77.044708 -11.9779341)
-11.9832221,-77.0408729,3,N/A,N/A,POINT (-77.0408729 -11.9832221)
-11.9825143,-77.0400653,3,N/A,N/A,POINT (-77.0400653 -11.9825143)
-11.9799707,-77.0414811,4,N/A,N/A,POINT (-77.0414811 -11.9799707)
-11.9767994,-77.038698,3,N/A,N/A,POINT (-77.038698 -11.9767994)
-11.9735432,-77.0419264,3,N/A,N/A,POINT (-77.0419264 -11.9735432)
-11.9783282,-77.0419704,3,N/A,N/A,POINT (-77.0419704 -11.9783282)
-11.9847516,-77.0405504,3,N/A,N/A,POINT (-77.0405504 -11.9847516)
-11.9800835,-77.0371588,3,N/A,N/A,POINT (-77.0371588 -11.9800835)
-11.9759015,-77.037143,3,N/A,N/A,POINT (-77.037143 -11.9759015)
-11.9704005,-77.0439524,3,N/A,N/A,POINT (-77.0439524 -11.9704005)
-11.9783907,-77.0377515,3,N/A,N/A,POINT (-77.0377515 -11.9783907)
-11.9807837,-77.0383518,3,N/A,N/A,POINT (-77.0383518 -11.9807837)
-11.979321,-77.0421524,3,N/A,N/A,POINT (-77.0421524 -11.979321)
-11.9783005,-77.0418887,3,N/A,N/A,POINT (-77.0418887 -11.9783005)
-11.9777359,-77.0331076,3,N/A,N/A,POINT (-77.0331076 -11.9777359)
-11.9810709,-77.0382677,3,N/A,N/A,POINT (-77.0382677 -11.9810709)
-11.9849523,-77.0412413,3,N/A,N/A,POINT (-77.0412413 -11.9849523)
-11.9789082,-77.0396297,3,N/A,N/A,POINT (-77.0396297 -11.9789082)
-11.9809279,-77.0412013,3,N/A,N/A,POINT (-77.0412013 -11.9809279)
-11.9803469,-77.035941,4,N/A,N/A,POINT (-77.035941 -11.9803469)
-11.9813244,-77.0428359,4,N/A,N/A,POINT (-77.0428359 -11.9813244)
-11.9732067,-77.0415973,3,N/A,N/A,POINT (-77.0415973 -11.9732067)
-11.9797782,-77.0437777,3,N/A,N/A,POINT (-77.0437777 -11.9797782)
-11.9819701,-77.04467,3,N/A,N/A,POINT (-77.04467 -11.9819701)
-11.9775542,-77.0375158,3,N/A,N/A,POINT (-77.0375158 -11.9775542)
-11.9729905,-77.0441947,3,N/A,N/A,POINT (-77.0441947 -11.9729905)
-11.9738837,-77.0410438,3,N/A,N/A,POINT (-77.0410438 -11.9738837)
-11.9746532,-77.0368922,3,N/A,N/A,POINT (-77.0368922 -11.9746532)
-11.9792161,-77.0434636,3,N/A,N/A,POINT (-77.0434636 -11.9792161)
-11.9803071,-77.0426509,3,N/A,N/A,POINT (-77.0426509 -11.9803071)
-11.9737259,-77.0421038,3,N/A,N/A,POINT (-77.0421038 -11.9737259)
-11.974698,-77.0375547,3,N/A,N/A,POINT (-77.0375547 -11.974698)
-11.9826634,-77.038872,3,N/A,N/A,POINT (-77.038872 -11.9826634)
-11.9781407,-77.0377322,3,N/A,N/A,POINT (-77.0377322 -11.9781407)
-11.9846538,-77.0401914,3,N/A,N/A,POINT (-77.0401914 -11.9846538)
-11.9831089,-77.0387352,3,N/A,N/A,POINT (-77.0387352 -11.9831089)
-11.9725563,-77.0422919,3,N/A,N/A,POINT (-77.0422919 -11.9725563)
-11.9814824,-77.0433357,3,N/A,N/A,POINT (-77.0433357 -11.9814824)
-11.9748533,-77.0374256,3,N/A,N/A,POINT (-77.0374256 -11.9748533)
-11.9811862,-77.0374035,3,N/A,N/A,POINT (-77.0374035 -11.9811862)
-11.9708485,-77.041366,3,N/A,N/A,POINT (-77.041366 -11.9708485)
-11.9818992,-77.0412466,3,N/A,N/A,POINT (-77.0412466 -11.9818992)
-11.978177,-77.0440599,3,N/A,N/A,POINT (-77.0440599 -11.978177)
-11.9785235,-77.0382138,3,N/A,N/A,POINT (-77.0382138 -11.9785235)
