osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,bridge,junction
820343831,False,1,Los Quechuas,residential,,False,78.2,"LINESTRING (-77.0443296 -11.9914427, -77.0440614 -11.9911934, -77.0439568 -11.9911213, -77.0438495 -11.9910622, -77.043757 -11.9910309)",,N/A,,
1098311369,False,,Jirón Vilcanota,residential,,False,42.266,"LINESTRING (-77.0398665 -11.9843923, -77.0398965 -11.9844058, -77.0402395 -11.9844974)",,N/A,,
118408707,False,,Hanan Cusco,residential,,False,30.847,"LINESTRING (-77.0423608 -11.9817528, -77.0420882 -11.9816763)",,N/A,,
687879313,False,,,residential,,False,48.906,"LINESTRING (-77.0423608 -11.9817528, -77.042238 -11.9821759)",,N/A,,
118408707,False,,Hanan Cusco,residential,,True,96.804,"LINESTRING (-77.0423608 -11.9817528, -77.0431638 -11.9819781, -77.0431979 -11.9820198)",,N/A,,
118408682,False,,Huarocondo,residential,,False,66.455,"LINESTRING (-77.042238 -11.9821759, -77.0428255 -11.9823399)",,N/A,,
118408682,False,,Huarocondo,residential,,True,31.456,"LINESTRING (-77.042238 -11.9821759, -77.0419599 -11.9820983)",,N/A,,
687879313,False,,,residential,,True,48.906,"LINESTRING (-77.042238 -11.9821759, -77.0423608 -11.9817528)",,N/A,,
70606855,False,,Los Mirtos,residential,,False,95.693,"LINESTRING (-77.0534117 -12.0009343, -77.0542915 -12.0009297)",,N/A,,
70606855,False,,Los Mirtos,residential,,True,39.242,"LINESTRING (-77.0534117 -12.0009343, -77.0533682 -12.0009345, -77.0530978 -12.000936, -77.0530509 -12.0009363)",,N/A,,
687882432,False,,,residential,,False,47.247,"LINESTRING (-77.0534117 -12.0009343, -77.0534119 -12.0008921, -77.0534133 -12.0005478, -77.0534134 -12.0005094)",,N/A,,
1006334437,True,,Luis Sanchez Cerro,residential,,False,10.55,"LINESTRING (-77.0544451 -12.0038, -77.0543483 -12.0038061)",,N/A,,
1006334438,True,,Metropolitano,busway,none,False,266.018,"LINESTRING (-77.0544451 -12.0038, -77.0544566 -12.0037244, -77.0545429 -12.0031897, -77.0547151 -12.0021057, -77.0547699 -12.0017059, -77.0547785 -12.0016429, -77.054807 -12.0014341)",no,N/A,,
1006334439,True,,Luis Sanchez Cerro,residential,,False,12.12,"LINESTRING (-77.0545563 -12.003793, -77.0544451 -12.0038)",,N/A,,
1006334440,True,,Metropolitano,busway,none,False,12.346,"LINESTRING (-77.0545563 -12.003793, -77.0545358 -12.0039022)",no,N/A,,
441542358,False,,Los Nardos,residential,,True,12.018,"LINESTRING (-77.0519429 -12.0063167, -77.0519235 -12.0064231)",,N/A,,
118543095,True,,16 de Marzo,residential,45,False,52.617999999999995,"LINESTRING (-77.0519429 -12.0063167, -77.0520194 -12.0063313, -77.0523452 -12.0063932, -77.0524178 -12.006407)",,N/A,,
"[816583585, 816583586]",False,,,residential,,True,56.57599999999999,"LINESTRING (-77.0437104 -12.0016922, -77.0434657 -12.0017228, -77.043458 -12.0017199, -77.0434531 -12.0017128, -77.0434264 -12.0014633)",,N/A,,
1155059504,False,,Pasaje Cajamarca,residential,,False,9.201,"LINESTRING (-77.0442335 -11.973089, -77.0442566 -11.9730094)",,N/A,,
118408770,False,,Calle 31,residential,,False,56.206,"LINESTRING (-77.0419706 -11.9728572, -77.0415973 -11.9732067)",,N/A,,
118408770,False,,Calle 31,residential,,True,48.384,"LINESTRING (-77.0419706 -11.9728572, -77.0422919 -11.9725563)",,N/A,,
"[835539405, 835539406]",False,,,residential,,False,81.826,"LINESTRING (-77.0419706 -11.9728572, -77.0417655 -11.9726407, -77.0420956 -11.9723408)",,N/A,,
118408726,False,,Arhua,residential,,True,32.096,"LINESTRING (-77.0420956 -11.9723408, -77.0422919 -11.9725563)",,N/A,,
118408726,False,,Arhua,residential,,False,72.019,"LINESTRING (-77.0420956 -11.9723408, -77.0418875 -11.9721108, -77.0417539 -11.9719632, -77.0416551 -11.9718573)",,N/A,,
"[835539405, 835539406]",False,,,residential,,True,81.826,"LINESTRING (-77.0420956 -11.9723408, -77.0417655 -11.9726407, -77.0419706 -11.9728572)",,N/A,,
1098106573,False,,Avenida Ollantaytambo,tertiary,,False,17.127,"LINESTRING (-77.0421218 -11.9783705, -77.0419704 -11.9783282)",,N/A,,
1098106573,False,,Avenida Ollantaytambo,tertiary,,True,110.97,"LINESTRING (-77.0421218 -11.9783705, -77.0431027 -11.9786448)",,N/A,,
118408719,False,,Jirón Huanacaure,residential,,False,6.838,"LINESTRING (-77.0416473 -11.9791717, -77.0417065 -11.9791924)",,N/A,,
835569923,True,,Avenida Valle Sagrado de los Incas,tertiary,,False,17.915,"LINESTRING (-77.0416473 -11.9791717, -77.041681 -11.979014)",,N/A,,
118408805,False,,Calle Quillabamba,residential,,True,6.91,"LINESTRING (-77.0414194 -11.9799559, -77.0414811 -11.9799707)",,N/A,,
835569923,True,,Avenida Valle Sagrado de los Incas,tertiary,,False,90.654,"LINESTRING (-77.0414194 -11.9799559, -77.0416473 -11.9791717)",,N/A,,
118408740,False,,,residential,,True,28.406,"LINESTRING (-77.0328484 -11.9777053, -77.0328927 -11.9777126, -77.0331076 -11.9777359)",,N/A,,
118415371,False,,Alfonso Ugarte,residential,,False,22.409,"LINESTRING (-77.0389169 -11.9660586, -77.0388131 -11.9659891, -77.0387399 -11.965957)",,N/A,,
"[118415371, 118415279]",False,,Alfonso Ugarte,residential,,True,100.85400000000001,"LINESTRING (-77.0389169 -11.9660586, -77.0389518 -11.9661138, -77.0389706 -11.9662482, -77.0389914 -11.9662876, -77.0390316 -11.9663125, -77.0390598 -11.9663171, -77.039096 -11.9663099, -77.0391154 -11.9662883, -77.0391503 -11.9661466, -77.0393354 -11.965816)",,N/A,,
962111906,False,,Pasaje Isidro Vergara,residential,,False,46.728,"LINESTRING (-77.0389169 -11.9660586, -77.0391275 -11.9657543, -77.0391583 -11.965711)",,N/A,,
"[118415371, 118415279]",False,,Alfonso Ugarte,residential,,False,100.854,"LINESTRING (-77.0393354 -11.965816, -77.0391503 -11.9661466, -77.0391154 -11.9662883, -77.039096 -11.9663099, -77.0390598 -11.9663171, -77.0390316 -11.9663125, -77.0389914 -11.9662876, -77.0389706 -11.9662482, -77.0389518 -11.9661138, -77.0389169 -11.9660586)",,N/A,,
876059749,False,,,residential,,True,23.347,"LINESTRING (-77.0407281 -11.9658973, -77.0407728 -11.9658599, -77.040822 -11.9658285, -77.040875 -11.9658035, -77.040911 -11.9657909)",,N/A,,
876059749,False,,,residential,,False,23.347,"LINESTRING (-77.040911 -11.9657909, -77.040875 -11.9658035, -77.040822 -11.9658285, -77.0407728 -11.9658599, -77.0407281 -11.9658973)",,N/A,,
876059749,False,,,residential,,True,38.228,"LINESTRING (-77.040911 -11.9657909, -77.040948 -11.9657819, -77.0410035 -11.965775, -77.0410594 -11.9657759, -77.0411589 -11.9657913, -77.0412572 -11.9658127)",,N/A,,
1168901264,False,,,residential,,True,114.85400000000001,"LINESTRING (-77.040911 -11.9657909, -77.0408951 -11.9659039, -77.0408092 -11.9661964, -77.0406698 -11.9665717, -77.0405772 -11.9667669)",,N/A,,
876059749,False,,,residential,,False,38.228,"LINESTRING (-77.0412572 -11.9658127, -77.0411589 -11.9657913, -77.0410594 -11.9657759, -77.0410035 -11.965775, -77.040948 -11.9657819, -77.040911 -11.9657909)",,N/A,,
876059749,False,,,residential,,True,33.18,"LINESTRING (-77.0412572 -11.9658127, -77.0413609 -11.9658424, -77.0414624 -11.9658789, -77.041503 -11.9658965, -77.0415416 -11.965918)",,N/A,,
1168901263,False,,,residential,,False,63.467000000000006,"LINESTRING (-77.0412572 -11.9658127, -77.0412384 -11.9658986, -77.0411794 -11.9660154, -77.0409997 -11.9663211)",,N/A,,
876059749,False,,,residential,,False,33.18,"LINESTRING (-77.0415416 -11.965918, -77.041503 -11.9658965, -77.0414624 -11.9658789, -77.0413609 -11.9658424, -77.0412572 -11.9658127)",,N/A,,
876059749,False,,,residential,,True,32.107,"LINESTRING (-77.0415416 -11.965918, -77.0415777 -11.9659432, -77.0416103 -11.9659713, -77.0416399 -11.9660025, -77.0416662 -11.9660364, -77.0416927 -11.9660601, -77.0417245 -11.9660764, -77.041748 -11.9660826, -77.0417721 -11.9660848)",,N/A,,
1168901262,False,,,residential,,False,66.553,"LINESTRING (-77.0415416 -11.965918, -77.0414744 -11.9660744, -77.0413953 -11.9662253, -77.0412397 -11.9664352)",,N/A,,
876059750,False,,,residential,,True,312.831,"LINESTRING (-77.0427994 -11.9658921, -77.042786 -11.9660265, -77.0427693 -11.9661735, -77.0427658 -11.9662061, -77.0427573 -11.9662379, -77.0427438 -11.9662679, -77.0427274 -11.9662934, -77.0427069 -11.9663158, -77.0426759 -11.966339, -77.0426405 -11.9663552, -77.0425285 -11.9663781, -77.0423817 -11.9663867, -77.042212 -11.9664073, -77.0421902 -11.9664092, -77.0421691 -11.9664149, -77.0421472 -11.9664253, -77.0421279 -11.9664398, -77.0420903 -11.9664923, -77.0420467 -11.9665539, -77.0420361 -11.966569, -77.0420293 -11.9665861, -77.042027 -11.9665999, -77.0420273 -11.966614, -77.042041 -11.9666858, -77.0420478 -11.966754, -77.0420463 -11.9668295, -77.0420357 -11.9669042, -77.0420209 -11.9670262, -77.0420162 -11.9670502, -77.0420085 -11.9670735, -77.0420023 -11.9670874, -77.0419921 -11.9670987, -77.0419842 -11.967104, -77.041975 -11.9671066, -77.0419631 -11.9671057, -77.0419522 -11.9671007, -77.0419431 -11.9670912, -77.0419385 -11.9670791, -77.0419338 -11.9670578, -77.0419312 -11.9670361, -77.0419284 -11.966836, -77.0419258 -11.9667844, -77.0419157 -11.9667337, -77.0418993 -11.9666878, -77.0418768 -11.9666445, -77.0418533 -11.9665362, -77.0418379 -11.9663407, -77.0418226 -11.9662539, -77.0418006 -11.9661684, -77.0417721 -11.9660848)",,N/A,,
876059749,False,,,residential,,False,32.107,"LINESTRING (-77.0417721 -11.9660848, -77.041748 -11.9660826, -77.0417245 -11.9660764, -77.0416927 -11.9660601, -77.0416662 -11.9660364, -77.0416399 -11.9660025, -77.0416103 -11.9659713, -77.0415777 -11.9659432, -77.0415416 -11.965918)",,N/A,,
876059750,False,,,residential,,False,312.83099999999996,"LINESTRING (-77.0417721 -11.9660848, -77.0418006 -11.9661684, -77.0418226 -11.9662539, -77.0418379 -11.9663407, -77.0418533 -11.9665362, -77.0418768 -11.9666445, -77.0418993 -11.9666878, -77.0419157 -11.9667337, -77.0419258 -11.9667844, -77.0419284 -11.966836, -77.0419312 -11.9670361, -77.0419338 -11.9670578, -77.0419385 -11.9670791, -77.0419431 -11.9670912, -77.0419522 -11.9671007, -77.0419631 -11.9671057, -77.041975 -11.9671066, -77.0419842 -11.967104, -77.0419921 -11.9670987, -77.0420023 -11.9670874, -77.0420085 -11.9670735, -77.0420162 -11.9670502, -77.0420209 -11.9670262, -77.0420357 -11.9669042, -77.0420463 -11.9668295, -77.0420478 -11.966754, -77.042041 -11.9666858, -77.0420273 -11.966614, -77.042027 -11.9665999, -77.0420293 -11.9665861, -77.0420361 -11.966569, -77.0420467 -11.9665539, -77.0420903 -11.9664923, -77.0421279 -11.9664398, -77.0421472 -11.9664253, -77.0421691 -11.9664149, -77.0421902 -11.9664092, -77.042212 -11.9664073, -77.0423817 -11.9663867, -77.0425285 -11.9663781, -77.0426405 -11.9663552, -77.0426759 -11.966339, -77.0427069 -11.9663158, -77.0427274 -11.9662934, -77.0427438 -11.9662679, -77.0427573 -11.9662379, -77.0427658 -11.9662061, -77.0427693 -11.9661735, -77.042786 -11.9660265, -77.0427994 -11.9658921)",,N/A,,
876067566,False,,,residential,,True,235.70499999999998,"LINESTRING (-77.0340581 -11.9809411, -77.0338587 -11.9808746, -77.0337809 -11.980839, -77.0337048 -11.9807923, -77.033669 -11.9807742, -77.0336444 -11.9807572, -77.033637 -11.9807469, -77.033633 -11.9807349, -77.0336332 -11.9807209, -77.0336381 -11.9807077, -77.0336434 -11.9806929, -77.0336611 -11.9806644, -77.0336887 -11.9806326, -77.0337215 -11.980606, -77.0337461 -11.9805915, -77.0337724 -11.9805799, -77.0338261 -11.9805601, -77.033872 -11.9805487, -77.0339189 -11.9805419, -77.0339663 -11.9805397, -77.0340386 -11.980536, -77.0341111 -11.9805365, -77.034184 -11.9805413, -77.0342566 -11.9805505, -77.0343284 -11.980564, -77.0346093 -11.9806106, -77.0346609 -11.9806153, -77.0347126 -11.9806132, -77.0347627 -11.9806046, -77.0348112 -11.9805896, -77.0350324 -11.9804814, -77.0351659 -11.9803928)",,N/A,,
876067566,False,,,residential,,False,28.241999999999997,"LINESTRING (-77.0352618 -11.9801658, -77.0352584 -11.9802162, -77.0352477 -11.9802656, -77.0352354 -11.9803004, -77.0352195 -11.9803338, -77.0351957 -11.9803659, -77.0351659 -11.9803928)",,N/A,,
876067566,False,,,residential,,False,235.70500000000004,"LINESTRING (-77.0351659 -11.9803928, -77.0350324 -11.9804814, -77.0348112 -11.9805896, -77.0347627 -11.9806046, -77.0347126 -11.9806132, -77.0346609 -11.9806153, -77.0346093 -11.9806106, -77.0343284 -11.980564, -77.0342566 -11.9805505, -77.034184 -11.9805413, -77.0341111 -11.9805365, -77.0340386 -11.980536, -77.0339663 -11.9805397, -77.0339189 -11.9805419, -77.033872 -11.9805487, -77.0338261 -11.9805601, -77.0337724 -11.9805799, -77.0337461 -11.9805915, -77.0337215 -11.980606, -77.0336887 -11.9806326, -77.0336611 -11.9806644, -77.0336434 -11.9806929, -77.0336381 -11.9807077, -77.0336332 -11.9807209, -77.033633 -11.9807349, -77.033637 -11.9807469, -77.0336444 -11.9807572, -77.033669 -11.9807742, -77.0337048 -11.9807923, -77.0337809 -11.980839, -77.0338587 -11.9808746, -77.0340581 -11.9809411)",,N/A,,
876067566,False,,,residential,,True,28.242000000000004,"LINESTRING (-77.0351659 -11.9803928, -77.0351957 -11.9803659, -77.0352195 -11.9803338, -77.0352354 -11.9803004, -77.0352477 -11.9802656, -77.0352584 -11.9802162, -77.0352618 -11.9801658)",,N/A,,
876067567,False,,,residential,,True,67.12800000000001,"LINESTRING (-77.0351659 -11.9803928, -77.0352601 -11.9805066, -77.035278 -11.9805222, -77.0352989 -11.9805336, -77.0353218 -11.9805404, -77.0353481 -11.9805421, -77.0353744 -11.9805404, -77.0353989 -11.9805357, -77.0354222 -11.9805271, -77.0354438 -11.9805148, -77.0354688 -11.9804933, -77.0354884 -11.9804669, -77.035514 -11.9804414, -77.0355441 -11.980421, -77.0355759 -11.980407, -77.0356098 -11.9803987, -77.0356675 -11.9803898)",,N/A,,
876067568,False,,,residential,,False,24.315,"LINESTRING (-77.0359323 -11.9805654, -77.035941 -11.9803469)",,N/A,,
876067568,False,,,residential,,True,107.898,"LINESTRING (-77.0359323 -11.9805654, -77.0360637 -11.9805837, -77.0361328 -11.9805876, -77.0365083 -11.9805857, -77.0366089 -11.9805676, -77.0367081 -11.9805437, -77.0368084 -11.9805132, -77.0369066 -11.9804768)",,N/A,,
1193709400,False,,,residential,,False,23.175,"LINESTRING (-77.0359323 -11.9805654, -77.0358418 -11.9805574, -77.0357198 -11.980564)",,N/A,,
876067568,False,,,residential,,False,107.89799999999998,"LINESTRING (-77.0369066 -11.9804768, -77.0368084 -11.9805132, -77.0367081 -11.9805437, -77.0366089 -11.9805676, -77.0365083 -11.9805857, -77.0361328 -11.9805876, -77.0360637 -11.9805837, -77.0359323 -11.9805654)",,N/A,,
"[587771251, 882361299]",False,,,residential,,True,433.52800000000013,"LINESTRING (-77.0444168 -11.9942841, -77.0448889 -11.9944048, -77.0449962 -11.9944323, -77.0450954 -11.9944454, -77.0451692 -11.9944468, -77.0453046 -11.9944625, -77.0453348 -11.9944636, -77.045365 -11.9944612, -77.0453999 -11.9944537, -77.0454334 -11.9944415, -77.0455927 -11.9943814, -77.0456909 -11.9943444, -77.0457713 -11.9943208, -77.045825 -11.9943208, -77.0459725 -11.9943549, -77.0461723 -11.99441, -77.0462644 -11.9944372, -77.0463544 -11.9944705, -77.0464265 -11.9945241, -77.0464927 -11.9945646, -77.0465653 -11.9946022, -77.0466277 -11.994646, -77.0466779 -11.9946999, -77.046748 -11.9947699, -77.0468261 -11.9948561, -77.046912 -11.994942, -77.0470011 -11.9950056, -77.0471124 -11.9950639, -77.0472305 -11.995121, -77.0473263 -11.9951715, -77.0474102 -11.9952129, -77.0474678 -11.9952454, -77.0475148 -11.9952929, -77.0475711 -11.995386, -77.0476034 -11.9954102, -77.0476694 -11.9954595, -77.0479368 -11.9955861)",,N/A,,
882979665,False,,,residential,,False,5.98,"LINESTRING (-77.0384905 -11.974728, -77.0385293 -11.9747661)",,N/A,,
882979665,False,,,residential,,True,41.76,"LINESTRING (-77.0384905 -11.974728, -77.0383711 -11.9747096, -77.0382236 -11.974644, -77.0381304 -11.9746059)",,N/A,,
1167870952,False,,,residential,,False,160.769,"LINESTRING (-77.0384905 -11.974728, -77.0383698 -11.9746112, -77.0381954 -11.9744827, -77.0379379 -11.97432, -77.0376858 -11.9741914, -77.0372003 -11.9740786)",,N/A,,
882979665,False,,,residential,,True,5.98,"LINESTRING (-77.0385293 -11.9747661, -77.0384905 -11.974728)",,N/A,,
882979664,False,,,residential,,False,47.474999999999994,"LINESTRING (-77.0385293 -11.9747661, -77.038524 -11.9747267, -77.0385213 -11.9746454, -77.0385079 -11.9745942, -77.0384878 -11.9745509, -77.038453 -11.9745102, -77.0384261 -11.9744787, -77.038343 -11.9744026)",,N/A,,
882981206,False,,,residential,,False,73.94399999999999,"LINESTRING (-77.0385293 -11.9747661, -77.0387936 -11.9749352, -77.0389934 -11.9750324, -77.0390578 -11.9750756, -77.0390978 -11.9751229)",,N/A,,
"[882979667, 567951662]",False,,Avenida Santa Rosa,residential,,"[False, True]",136.734,"LINESTRING (-77.0388915 -11.9738582, -77.0389532 -11.9739107, -77.038992 -11.9739461, -77.0390899 -11.9740563, -77.0391878 -11.9741507, -77.0392549 -11.974215, -77.0392844 -11.9742517, -77.0393287 -11.9743049, -77.0394145 -11.9743751, -77.0395352 -11.9744577, -77.039615 -11.974459, -77.0396946 -11.9744374, -77.0398836 -11.9743673)",,N/A,,
882979664,False,,,residential,,True,47.474999999999994,"LINESTRING (-77.038343 -11.9744026, -77.0384261 -11.9744787, -77.038453 -11.9745102, -77.0384878 -11.9745509, -77.0385079 -11.9745942, -77.0385213 -11.9746454, -77.038524 -11.9747267, -77.0385293 -11.9747661)",,N/A,,
882984133,False,,,residential,,True,307.444,"LINESTRING (-77.0448299 -11.9848814, -77.0447903 -11.9848348, -77.0447427 -11.9848073, -77.0446683 -11.9847699, -77.0446093 -11.9847345, -77.044557 -11.9846695, -77.0445147 -11.9845836, -77.0444591 -11.9843514, -77.0444296 -11.9842058, -77.044386 -11.9839946, -77.0443665 -11.9838549, -77.044331 -11.9836784, -77.0442881 -11.983523, -77.0442505 -11.9833931, -77.0442157 -11.9833118, -77.0440695 -11.9830691, -77.0439716 -11.9828841, -77.0438012 -11.9826414, -77.0437436 -11.9826151, -77.0436698 -11.9826401, -77.0436215 -11.9826689, -77.043584 -11.9826729)",,N/A,,
582948152,False,,Pasaje Irlanda,residential,,False,21.567,"LINESTRING (-77.0346898 -11.9663038, -77.034608 -11.966346, -77.0345409 -11.966426)",,N/A,,
582948152,False,,Pasaje Irlanda,residential,,True,16.952,"LINESTRING (-77.0346898 -11.9663038, -77.0347327 -11.9662817, -77.0348353 -11.9662508)",,N/A,,
884637810,False,,Calle Primavera,residential,,True,82.318,"LINESTRING (-77.0346898 -11.9663038, -77.0346563 -11.9662686, -77.0345905 -11.9662371, -77.0344886 -11.9662017, -77.0343478 -11.9661689, -77.0339696 -11.9661203)",,N/A,,
884637810,False,,Calle Primavera,residential,,False,82.318,"LINESTRING (-77.0339696 -11.9661203, -77.0343478 -11.9661689, -77.0344886 -11.9662017, -77.0345905 -11.9662371, -77.0346563 -11.9662686, -77.0346898 -11.9663038)",,N/A,,
884637811,False,,,residential,,False,20.515,"LINESTRING (-77.0339696 -11.9661203, -77.0339696 -11.9661558, -77.0339503 -11.9663036)",,N/A,,
884637811,False,,,residential,,True,17.683,"LINESTRING (-77.0339696 -11.9661203, -77.0339616 -11.9660875, -77.0339844 -11.9659642)",,N/A,,
884637811,False,,,residential,,False,17.683,"LINESTRING (-77.0339844 -11.9659642, -77.0339616 -11.9660875, -77.0339696 -11.9661203)",,N/A,,
884637812,False,,,residential,,True,22.914,"LINESTRING (-77.0339503 -11.9663036, -77.0339159 -11.9665069)",,N/A,,
884637811,False,,,residential,,True,20.515,"LINESTRING (-77.0339503 -11.9663036, -77.0339696 -11.9661558, -77.0339696 -11.9661203)",,N/A,,
"[950250038, 884637815]",False,,Calle 3 de Octubre,residential,,False,55.86699999999999,"LINESTRING (-77.0339503 -11.9663036, -77.0337148 -11.9662686, -77.0336669 -11.966265, -77.0336358 -11.9662707, -77.0336236 -11.9662765, -77.0336129 -11.9662864, -77.0336008 -11.9663119, -77.0335934 -11.9663388, -77.0335713 -11.9664444)",,N/A,,
884637815,False,,Calle 3 de Octubre,residential,,True,65.805,"LINESTRING (-77.0339503 -11.9663036, -77.0340849 -11.9663237, -77.034388 -11.9663775, -77.0345409 -11.966426)",,N/A,,
884637812,False,,,residential,,False,29.472,"LINESTRING (-77.0338717 -11.9667684, -77.0339159 -11.9665069)",,N/A,,
884637813,False,,,residential,,False,69.535,"LINESTRING (-77.0327184 -11.9661925, -77.032754 -11.9661564, -77.0327935 -11.9661243, -77.0328325 -11.9660987, -77.0328739 -11.966077, -77.0330858 -11.965976, -77.0331258 -11.9659517, -77.0331609 -11.9659209, -77.0331844 -11.9658928, -77.0332011 -11.9658615, -77.0332059 -11.9658356, -77.0332068 -11.9658233)",,N/A,,
884637814,False,,,residential,,False,86.783,"LINESTRING (-77.032776 -11.9663827, -77.0335713 -11.9664444)",,N/A,,
950250038,False,,,residential,,True,33.731,"LINESTRING (-77.0335391 -11.9667461, -77.0335619 -11.9665375, -77.0335713 -11.9664444)",,N/A,,
884637814,False,,,residential,,False,38.124,"LINESTRING (-77.0335713 -11.9664444, -77.0339159 -11.9665069)",,N/A,,
884637814,False,,,residential,,True,86.783,"LINESTRING (-77.0335713 -11.9664444, -77.032776 -11.9663827)",,N/A,,
950250038,False,,,residential,,False,33.731,"LINESTRING (-77.0335713 -11.9664444, -77.0335619 -11.9665375, -77.0335391 -11.9667461)",,N/A,,
"[950250038, 884637815]",False,,Calle 3 de Octubre,residential,,True,55.867000000000004,"LINESTRING (-77.0335713 -11.9664444, -77.0335934 -11.9663388, -77.0336008 -11.9663119, -77.0336129 -11.9662864, -77.0336236 -11.9662765, -77.0336358 -11.9662707, -77.0336669 -11.966265, -77.0337148 -11.9662686, -77.0339503 -11.9663036)",,N/A,,
118415282,False,,Calle Alfonso Ugarte,residential,,False,45.264,"LINESTRING (-77.0385361 -11.9663119, -77.0387399 -11.965957)",,N/A,,
118415282,False,,Calle Alfonso Ugarte,residential,,True,29.824,"LINESTRING (-77.0385361 -11.9663119, -77.0383966 -11.9665428)",,N/A,,
884636391,False,,Pasaje Sarita Colonia,residential,,True,115.79400000000001,"LINESTRING (-77.0385361 -11.9663119, -77.0387372 -11.9664444, -77.0387775 -11.9664672, -77.038815 -11.9664942, -77.0388485 -11.9665243, -77.0388786 -11.9665577, -77.0389049 -11.966594, -77.0390712 -11.9667894, -77.0391919 -11.9669167, -77.0393099 -11.9670151)",,N/A,,
884636391,False,,Pasaje Sarita Colonia,residential,,False,115.79399999999998,"LINESTRING (-77.0393099 -11.9670151, -77.0391919 -11.9669167, -77.0390712 -11.9667894, -77.0389049 -11.966594, -77.0388786 -11.9665577, -77.0388485 -11.9665243, -77.038815 -11.9664942, -77.0387775 -11.9664672, -77.0387372 -11.9664444, -77.0385361 -11.9663119)",,N/A,,
582948152,False,,Pasaje Irlanda,residential,,False,69.93599999999999,"LINESTRING (-77.0345409 -11.966426, -77.0344953 -11.9665034, -77.0344538 -11.9665743, -77.0343987 -11.9666452, -77.0343693 -11.9667239, -77.0343371 -11.9668419, -77.0342526 -11.9669823)",,N/A,,
582948152,False,,Pasaje Irlanda,residential,,True,21.567,"LINESTRING (-77.0345409 -11.966426, -77.034608 -11.966346, -77.0346898 -11.9663038)",,N/A,,
884637815,False,,Calle 3 de Octubre,residential,,False,65.805,"LINESTRING (-77.0345409 -11.966426, -77.034388 -11.9663775, -77.0340849 -11.9663237, -77.0339503 -11.9663036)",,N/A,,
884686911,False,,,residential,,True,82.102,"LINESTRING (-77.0352832 -11.9790586, -77.0355253 -11.9791767, -77.0359495 -11.9794052)",,N/A,,
884687307,False,,,residential,,True,58.376999999999995,"LINESTRING (-77.0333219 -11.978585, -77.0332856 -11.9783774, -77.0332723 -11.9783541, -77.033232 -11.9783121, -77.033224 -11.9782819, -77.0332347 -11.9782058, -77.0332427 -11.9781284, -77.0332501 -11.9780847)",,N/A,,
884687308,False,,,residential,,True,139.454,"LINESTRING (-77.0348569 -11.9780918, -77.0343679 -11.9781823, -77.0343277 -11.9781849, -77.0343076 -11.9781737, -77.0342968 -11.9781521, -77.0342687 -11.977996, -77.0342405 -11.977954, -77.034154 -11.9779002, -77.0341074 -11.9778804, -77.0340232 -11.9778445, -77.0339246 -11.9778189, -77.0338824 -11.9777933, -77.0338315 -11.9777253)",,N/A,,
118408740,False,,,residential,,False,79.39500000000001,"LINESTRING (-77.0338315 -11.9777253, -77.0336717 -11.9777569, -77.0335076 -11.9777727, -77.0332924 -11.9777464, -77.0331076 -11.9777359)",,N/A,,
118408740,False,,,residential,,True,108.82300000000001,"LINESTRING (-77.0338315 -11.9777253, -77.034094 -11.9776701, -77.0344275 -11.9775964, -77.0347718 -11.9774912, -77.0347996 -11.977482)",,N/A,,
884687308,False,,,residential,,False,139.454,"LINESTRING (-77.0338315 -11.9777253, -77.0338824 -11.9777933, -77.0339246 -11.9778189, -77.0340232 -11.9778445, -77.0341074 -11.9778804, -77.034154 -11.9779002, -77.0342405 -11.977954, -77.0342687 -11.977996, -77.0342968 -11.9781521, -77.0343076 -11.9781737, -77.0343277 -11.9781849, -77.0343679 -11.9781823, -77.0348569 -11.9780918)",,N/A,,
118408742,False,,Jirón Huaytapampa,residential,,False,100.41300000000001,"LINESTRING (-77.0467745 -11.9700247, -77.0467088 -11.9700838, -77.0466538 -11.9701382, -77.0465606 -11.9702655, -77.0465183 -11.9703015, -77.0464325 -11.9702937, -77.04623 -11.9702359, -77.0461415 -11.970169, -77.0460612 -11.9700683)",,N/A,,
950233094,False,,Calle Las Amapolas,residential,,False,271.24600000000004,"LINESTRING (-77.0366062 -11.9676586, -77.036224 -11.9674887, -77.0361663 -11.9674546, -77.0359665 -11.9673365, -77.0359103 -11.9673088, -77.0356795 -11.9671948, -77.0355065 -11.9671332, -77.0353362 -11.9671017, -77.0351069 -11.9670978, -77.0349689 -11.9670953, -77.0348668 -11.9670912, -77.0347032 -11.9670545, -77.0344685 -11.9670154, -77.0342526 -11.9669823)",,N/A,,
884637812,False,,,residential,,False,22.914,"LINESTRING (-77.0339159 -11.9665069, -77.0339503 -11.9663036)",,N/A,,
884637812,False,,,residential,,True,29.472,"LINESTRING (-77.0339159 -11.9665069, -77.0338717 -11.9667684)",,N/A,,
884637814,False,,,residential,,True,38.124,"LINESTRING (-77.0339159 -11.9665069, -77.0335713 -11.9664444)",,N/A,,
950250041,False,,Calle El Bosque,residential,,True,99.92299999999999,"LINESTRING (-77.0336759 -11.9681119, -77.0336692 -11.9680266, -77.033755 -11.9676304, -77.0337859 -11.9675189, -77.0338368 -11.9674428, -77.0339495 -11.9673457, -77.0339884 -11.9673064)",,N/A,,
